0	0	-2.0	0.5
1	0	-1.65	0.8832500000000001
2	0	-1.3	1.193
3	0	-0.95	1.42925
4	0	-0.6	1.5919999999999999
5	0	-0.25	1.68125
6	0	0.1	1.697
7	0	0.45	1.6392499999999999
8	0	0.8	1.508
9	0	1.15	1.30325
10	0	1.5	1.025
11	0	1.85	0.6732499999999999
0	1	-2.0	-1.8
1	1	-1.65	-1.2251249999999998
2	1	-1.3	-0.7605000000000001
3	1	-0.95	-0.406125
4	1	-0.6	-0.162
5	1	-0.25	-0.028125
6	1	0.1	-0.004500000000000001
7	1	0.45	-0.09112500000000001
8	1	0.8	-0.2880000000000001
9	1	1.15	-0.5951249999999999
10	1	1.5	-1.0125
11	1	1.85	-1.5401250000000002
