0	0	-1.8	1.7400000000000002
1	0	-1.6	1.0600000000000005
2	0	-1.4	0.45999999999999974
3	0	-1.2	-0.06000000000000005
4	0	-1.0	-0.5
5	0	-0.8	-0.8599999999999999
6	0	-0.6	-1.1400000000000001
7	0	-0.4	-1.3399999999999999
8	0	-0.2	-1.46
9	0	0.0	-1.5
10	0	0.2	-1.46
11	0	0.4	-1.3399999999999999
12	0	0.6	-1.1400000000000001
13	0	0.8	-0.8599999999999999
14	0	1.0	-0.5
15	0	1.2	-0.06000000000000005
16	0	1.4	0.45999999999999974
17	0	1.6	1.0600000000000005
18	0	1.8	1.7400000000000002
0	1	-1.0	1.5
1	1	-0.8	0.7800000000000002
2	1	-0.6	0.21999999999999997
3	1	-0.4	-0.17999999999999994
4	1	-0.2	-0.42
5	1	0.0	-0.5
6	1	0.2	-0.42
7	1	0.4	-0.17999999999999994
8	1	0.6	0.21999999999999997
9	1	0.8	0.7800000000000002
10	1	1.0	1.5
