0	1	-0.75	0
1	1	-0.255192081490954	0.25
2	1	0.208851077208406	0.5
3	1	0.5	0.75
4	1	0.6	1
5	1	0.7	1.25
6	1	0.7	1.5
7	1	0.7	1.75
8	1	0.7	2
9	1	0.7	2.25
10	1	0.446944288207913	2.5
11	1	0.0133219841046633	2.75
12	1	-0.467759983880266	3
13	1	-0.966390269060217	3.25
14	1	-1.45156645537924	3.5
15	1	-1.89312263748469	3.75
16	1	-2.26360499061586	4
17	1	-2.53997871645717	4.25
18	1	-2.70506023533019	4.5
19	1	-2.74858557795076	4.75
20	1	-2.66784854932628	5
0	0	0.95	0
1	0	1.24480791850905	0.25
2	0	1.70885107720841	0.5
3	0	2	0.75
4	0	2.1	1
5	0	2.1	1.25
6	0	2.1	1.5
7	0	2.1	1.75
8	0	2.1	2
9	0	2	2.25
10	0	1.94694428820791	2.5
11	0	1.51332198410466	2.9
12	0	1.03224001611973	3.25
13	0	0.533609730939783	3.5
14	0	0.0484335446207603	3.7
15	0	-0.393122637484687	3.9
16	0	-0.763604990615856	4
17	0	-1.03997871645717	4.25
18	0	-1.2	4.5
19	0	-1.2	4.75
20	0	-1.16784854932628	5
