0	0	-2.0	-0.025169889177760474
1	0	-1.8	-0.369240895964025
2	0	-1.6	-0.7304126721177386
3	0	-1.4	-1.0614509138283046
4	0	-1.2	-1.3190622025224277
5	0	-1.0	-1.4695559491823236
6	0	-0.8	-1.4932504737303578
7	0	-0.6	-1.3870469892594564
8	0	-0.4	-1.164834863606346
9	0	-0.2	-0.8556751578685322
10	0	0.0	-0.5
11	0	0.2	-0.14432484213146785
12	0	0.4	0.16483486360634592
13	0	0.6	0.38704698925945635
14	0	0.8	0.4932504737303577
15	0	1.0	0.4695559491823237
16	0	1.2	0.3190622025224277
17	0	1.4	0.06145091382830459
18	0	1.6	-0.2695873278822613
19	0	1.8	-0.630759104035975
0	1	-2.0	1.3748301108222396
1	1	-1.8	1.0307591040359751
2	1	-1.6	0.6695873278822613
3	1	-1.4	0.33854908617169543
4	1	-1.2	0.08093779747757235
5	1	-1.0	-0.06955594918232366
6	1	-0.8	-0.09325047373035766
7	1	-0.6	0.012953010740543669
8	1	-0.4	0.2351651363936541
9	1	-0.2	0.5443248421314679
10	1	0.0	0.9
11	1	0.2	1.2556751578685321
12	1	0.4	1.5648348636063458
13	1	0.6	1.7870469892594563
14	1	0.8	1.8932504737303577
15	1	1.0	1.8695559491823237
16	1	1.2	1.7190622025224278
17	1	1.4	1.4614509138283047
18	1	1.6	1.1304126721177388
19	1	1.8	0.769240895964025
